name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dorian FinneySmith","Dallas Mavericks",2017-04-04,2016,2578185,1610612742,400900541,4,7,40,0,"Layup Shot","2PT Field Goal",1,"Sacramento Kings",-11,11,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2017-04-04,2016,3892818,1610612743,400900536,2,1,28,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,16,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2017-04-04,2016,6430,1610612741,400900538,3,8,58,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",17,7,0,0.00,,0.00,0.00
"Wayne Selden","Memphis Grizzlies",2017-04-04,2016,,1610612763,400900539,4,2,54,1,"Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-14,7,0,0.00,,0.00,0.00
"Kyle OQuinn","New York Knicks",2017-04-06,2016,6615,1610612752,400900554,3,2,38,1,"Layup Shot","2PT Field Goal",1,"Washington Wizards",-2,11,0,0.00,,0.00,0.00
"Ian Mahinmi","Washington Wizards",2017-04-06,2016,2774,1610612764,400900554,2,5,45,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",-25,13,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-04,2016,4251,1610612754,400900535,3,4,06,0,"Layup Shot","2PT Field Goal",3,"Toronto Raptors",-2,31,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2017-04-04,2016,2579258,1610612766,400900533,3,10,30,1,"Layup Shot","2PT Field Goal",0,"Washington Wizards",9,3,0,0.00,,0.00,0.00
"Trevor Booker","Brooklyn Nets",2017-04-04,2016,4270,1610612751,400900532,2,5,43,1,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-29,0,0,0.00,,0.00,0.00
"Jrue Holiday","New Orleans Pelicans",2017-04-04,2016,3995,1610612740,400900536,3,5,16,1,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",20,2,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-04,2016,3138120,1610612752,400900538,4,10,27,1,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",10,0,0,0.00,,0.00,0.00
"Caris LeVert","Brooklyn Nets",2017-04-06,2016,2991043,1610612751,400900552,1,6,51,1,"Layup Shot","2PT Field Goal",2,"Orlando Magic",19,16,0,0.00,,0.00,0.00
"Jakob Poeltl","Toronto Raptors",2017-04-04,2016,3134908,1610612761,400900535,4,11,11,1,"Layup Shot","2PT Field Goal",4,"Indiana Pacers",37,16,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-04,2016,3136195,1610612750,400900540,1,5,53,1,"Layup Shot","2PT Field Goal",2,"Golden State Warriors",19,16,0,0.00,,0.00,0.00
"Nicolas Brussino","Dallas Mavericks",2017-04-04,2016,3929314,1610612742,400900541,3,7,59,1,"Layup Shot","2PT Field Goal",3,"Sacramento Kings",9,31,0,0.00,,0.00,0.00
"Zaza Pachulia","Golden State Warriors",2017-04-04,2016,2016,1610612744,400900540,1,8,59,1,"Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",0,16,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2017-04-04,2016,4258,1610612740,400900536,4,2,36,1,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,7,0,0.00,,0.00,0.00
"Tiago Splitter","Philadelphia 76ers",2017-04-06,2016,3233,1610612755,400900551,2,0,14,0,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",-19,-1,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2017-04-04,2016,1017,1610612763,400900539,4,9,20,1,"Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-1,0,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-04,2016,2490149,1610612757,400900542,2,9,13,1,"Layup Shot","2PT Field Goal",2,"Utah Jazz",-29,2,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-06,2016,3244,1610612754,400900553,2,11,13,1,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",1,21,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2017-04-04,2016,3892818,1610612743,400900536,4,6,22,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-24,2,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2017-04-04,2016,3112335,1610612743,400900536,3,5,03,1,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-11,18,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2017-04-04,2016,6447,1610612760,400900537,1,4,39,0,"Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",9,-6,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2017-04-04,2016,3112335,1610612743,400900536,1,9,48,0,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,7,0,0.00,,0.00,0.00
"Rajon Rondo","Chicago Bulls",2017-04-04,2016,3026,1610612741,400900538,2,4,24,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",-1,11,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,2,0,33,0,"Layup Shot","2PT Field Goal",0,"Washington Wizards",-9,3,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,4,1,17,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",6,11,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2017-04-04,2016,6603,1610612766,400900533,2,11,10,1,"Layup Shot","2PT Field Goal",2,"Washington Wizards",-12,16,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2017-04-04,2016,1017,1610612763,400900539,2,1,41,0,"Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-7,-5,0,0.00,,0.00,0.00
"Dwight Howard","Atlanta Hawks",2017-04-06,2016,2384,1610612737,400900555,1,5,06,0,"Layup Shot","2PT Field Goal",1,"Boston Celtics",-9,7,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2017-04-04,2016,6460,1610612740,400900536,3,0,11,1,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,8,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2017-04-04,2016,3892818,1610612743,400900536,3,3,51,0,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",12,13,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2017-04-06,2016,3133628,1610612754,400900553,1,8,37,1,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",27,11,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-04,2016,2531210,1610612757,400900542,2,8,20,1,"Layup Shot","2PT Field Goal",1,"Utah Jazz",15,2,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-06,2016,4015,1610612754,400900553,2,4,55,0,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",14,26,0,0.00,,0.00,0.00
"Marcin Gortat","Washington Wizards",2017-04-06,2016,2758,1610612764,400900554,2,0,42,1,"Layup Shot","2PT Field Goal",3,"New York Knicks",-32,-1,0,0.00,,0.00,0.00
"Mason Plumlee","Denver Nuggets",2017-04-04,2016,2488653,1610612743,400900536,3,7,35,1,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",17,11,0,0.00,,0.00,0.00
"Brandon Jennings","Washington Wizards",2017-04-06,2016,3997,1610612764,400900554,4,10,33,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",15,11,0,0.00,,0.00,0.00
"Aaron Gordon","Orlando Magic",2017-04-06,2016,3064290,1610612753,400900552,1,6,38,1,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-11,16,0,0.00,,0.00,0.00
"Dario Saric","Philadelphia 76ers",2017-04-04,2016,3032978,1610612755,400900532,3,6,18,1,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-11,-1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-04,2016,4237,1610612764,400900533,3,8,02,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-9,-5,0,0.00,,0.00,0.00
"Kyle OQuinn","New York Knicks",2017-04-06,2016,6615,1610612752,400900554,4,10,11,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",-9,-6,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,2,2,17,1,"Layup Shot","2PT Field Goal",1,"Washington Wizards",14,8,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-04-04,2016,3206,1610612763,400900539,4,4,50,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-29,7,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-04,2016,4299,1610612751,400900532,1,5,23,0,"Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",6,11,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2017-04-04,2016,1017,1610612763,400900539,1,2,08,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",25,11,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2017-04-04,2016,2999547,1610612743,400900536,3,5,44,1,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-4,11,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2017-04-06,2016,6590,1610612751,400900552,1,2,03,0,"Layup Shot","2PT Field Goal",1,"Orlando Magic",14,13,0,0.00,,0.00,0.00
"Sasha Vujacic","New York Knicks",2017-04-04,2016,2421,1610612752,400900538,4,7,10,0,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",-16,11,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,2,0,36,1,"Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-1,8,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-04,2016,4299,1610612751,400900532,1,10,47,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",27,13,0,0.00,,0.00,0.00
"Taj Gibson","Oklahoma City Thunder",2017-04-04,2016,3986,1610612760,400900537,3,6,32,0,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",24,7,0,0.00,,0.00,0.00
"Marcin Gortat","Washington Wizards",2017-04-06,2016,2758,1610612764,400900554,3,7,05,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",15,-1,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,1,5,35,0,"Layup Shot","2PT Field Goal",2,"Washington Wizards",4,23,0,0.00,,0.00,0.00
"Jarrod Uthoff","Dallas Mavericks",2017-04-04,2016,,1610612742,400900541,2,10,18,1,"Layup Shot","2PT Field Goal",3,"Sacramento Kings",-17,36,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-04-04,2016,3468,1610612760,400900537,3,7,13,0,"Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-9,3,0,0.00,,0.00,0.00
"Richaun Holmes","Philadelphia 76ers",2017-04-04,2016,2993370,1610612755,400900532,1,9,17,0,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-17,-6,0,0.00,,0.00,0.00
"Ian Mahinmi","Washington Wizards",2017-04-04,2016,2774,1610612764,400900533,4,5,00,0,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",2,7,0,0.00,,0.00,0.00
"Noah Vonleh","Portland Trail Blazers",2017-04-04,2016,3078284,1610612757,400900542,4,8,58,0,"Layup Shot","2PT Field Goal",1,"Utah Jazz",17,7,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-04,2016,2999409,1610612752,400900538,3,9,53,0,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",-11,7,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-06,2016,3244,1610612754,400900553,4,5,21,0,"Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",0,23,0,0.00,,0.00,0.00
"Marvin Williams","Charlotte Hornets",2017-04-04,2016,2797,1610612766,400900533,1,11,14,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",-6,-16,0,0.00,,0.00,0.00
"Michael CarterWilliams","Chicago Bulls",2017-04-06,2016,2596108,1610612741,400900551,2,7,17,0,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",9,26,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-04,2016,6580,1610612764,400900533,1,7,54,0,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",1,1,0,0.00,,0.00,0.00
"Steven Adams","Oklahoma City Thunder",2017-04-04,2016,2991235,1610612760,400900537,1,10,29,0,"Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-12,-5,0,0.00,,0.00,0.00
"Kelly Oubre Jr","Washington Wizards",2017-04-06,2016,,1610612764,400900554,2,11,10,1,"Layup Shot","2PT Field Goal",2,"New York Knicks",-22,2,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2017-04-04,2016,4258,1610612740,400900536,3,6,07,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",-20,16,0,0.00,,0.00,0.00
"Shawn Long","Philadelphia 76ers",2017-04-04,2016,,1610612755,400900532,4,10,30,1,"Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-6,11,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-06,2016,3138120,1610612752,400900554,4,11,10,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",-17,8,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-04,2016,2999409,1610612752,400900538,3,10,41,0,"Layup Shot","2PT Field Goal",0,"Chicago Bulls",1,-1,0,0.00,,0.00,0.00
"Taurean Prince","Atlanta Hawks",2017-04-06,2016,2990962,1610612737,400900555,1,0,49,1,"Layup Shot","2PT Field Goal",0,"Boston Celtics",-2,2,0,0.00,,0.00,0.00
"Michael KiddGilchrist","Charlotte Hornets",2017-04-04,2016,6601,1610612766,400900533,3,7,49,0,"Layup Shot","2PT Field Goal",1,"Washington Wizards",19,-1,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2017-04-04,2016,4258,1610612740,400900536,3,10,56,1,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",2,21,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2017-04-04,2016,6460,1610612740,400900536,2,8,10,1,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",0,18,0,0.00,,0.00,0.00
"Jordan Crawford","New Orleans Pelicans",2017-04-04,2016,4243,1610612740,400900536,2,10,35,1,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",17,13,0,0.00,,0.00,0.00
"Justin Holiday","New York Knicks",2017-04-04,2016,2284101,1610612752,400900538,2,0,27,1,"Layup Shot","2PT Field Goal",0,"Chicago Bulls",0,7,0,0.00,,0.00,0.00
"James Ennis III","Memphis Grizzlies",2017-04-04,2016,2579321,1610612763,400900539,2,4,31,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",25,0,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2017-04-06,2016,6590,1610612751,400900552,1,0,52,1,"Layup Shot","2PT Field Goal",1,"Orlando Magic",-4,16,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2017-04-04,2016,6605,1610612757,400900542,3,0,57,1,"Layup Shot","2PT Field Goal",0,"Utah Jazz",-4,7,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2017-04-06,2016,6591,1610612757,400900556,2,8,09,1,"Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-9,2,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-06,2016,1975,1610612752,400900554,2,3,26,1,"Layup Shot","2PT Field Goal",1,"Washington Wizards",12,2,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-04,2016,4237,1610612764,400900533,3,3,12,0,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-4,8,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-04,2016,3244,1610612754,400900535,3,9,14,1,"Layup Shot","2PT Field Goal",3,"Toronto Raptors",-11,31,0,0.00,,0.00,0.00
"Kyle Anderson","San Antonio Spurs",2017-04-04,2016,2993874,1610612759,400900539,1,0,51,0,"Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",27,-1,0,0.00,,0.00,0.00
"Gary Payton II","Milwaukee Bucks",2017-04-04,2016,,1610612749,400900537,1,0,56,1,"Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",14,-5,0,0.00,,0.00,0.00
"Jeff Withey","Utah Jazz",2017-04-04,2016,2333797,1610612762,400900542,2,9,30,1,"Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",19,8,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-04,2016,4299,1610612751,400900532,1,10,20,0,"Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",17,2,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2017-04-04,2016,6460,1610612740,400900536,2,10,15,1,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",-14,16,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2017-04-04,2016,6459,1610612741,400900538,2,0,56,0,"Layup Shot","2PT Field Goal",1,"New York Knicks",15,7,0,0.00,,0.00,0.00
"Gary Payton II","Milwaukee Bucks",2017-04-04,2016,,1610612749,400900537,2,0,01,0,"Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-9,3,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2017-04-04,2016,3112335,1610612743,400900536,1,2,10,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,7,0,0.00,,0.00,0.00
"Brandon Jennings","Washington Wizards",2017-04-04,2016,3997,1610612764,400900533,2,8,42,1,"Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-2,-1,0,0.00,,0.00,0.00
"Wilson Chandler","Denver Nuggets",2017-04-04,2016,3194,1610612743,400900536,2,10,41,1,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",10,16,0,0.00,,0.00,0.00
"Evan Turner","Portland Trail Blazers",2017-04-04,2016,4239,1610612757,400900542,3,10,10,0,"Layup Shot","2PT Field Goal",2,"Utah Jazz",22,11,0,0.00,,0.00,0.00
"Omri Casspi","Minnesota Timberwolves",2017-04-04,2016,3554,1610612750,400900540,3,1,05,1,"Layup Shot","2PT Field Goal",2,"Golden State Warriors",0,26,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-04,2016,6580,1610612764,400900533,2,0,40,0,"Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-2,16,0,0.00,,0.00,0.00
"Bismack Biyombo","Orlando Magic",2017-04-04,2016,6427,1610612753,400900534,4,10,18,0,"Layup Shot","2PT Field Goal",3,"Cleveland Cavaliers",30,16,0,0.00,,0.00,0.00
"Gorgui Dieng","Minnesota Timberwolves",2017-04-06,2016,2534781,1610612750,400900556,4,11,21,0,"Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-19,7,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-04,2016,3059319,1610612750,400900540,1,1,06,0,"Layup Shot","2PT Field Goal",2,"Golden State Warriors",-2,26,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2017-04-06,2016,6581,1610612738,400900555,2,9,37,1,"Layup Shot","2PT Field Goal",2,"Atlanta Hawks",19,8,0,0.00,,0.00,0.00
"James Ennis III","Memphis Grizzlies",2017-04-04,2016,2579321,1610612763,400900539,2,0,50,0,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",28,-1,0,0.00,,0.00,0.00
"Jrue Holiday","New Orleans Pelicans",2017-04-04,2016,3995,1610612740,400900536,2,0,49,0,"Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,7,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,3,2,44,0,"Pullup Bank shot","2PT Field Goal",9,"Minnesota Timberwolves",-73,56,0,0.00,,0.00,0.00
"Doug McDermott","Oklahoma City Thunder",2017-04-04,2016,2528588,1610612760,400900537,2,3,27,1,"Pullup Bank shot","2PT Field Goal",15,"Milwaukee Bucks",140,61,0,0.00,,0.00,0.00
"Anthony Morrow","Chicago Bulls",2017-04-06,2016,3474,1610612741,400900551,1,0,34,1,"Pullup Bank shot","2PT Field Goal",7,"Philadelphia 76ers",79,-6,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,4,1,18,0,"Pullup Bank shot","2PT Field Goal",5,"Portland Trail Blazers",-50,2,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,3,9,12,0,"Pullup Bank shot","3PT Field Goal",25,"Memphis Grizzlies",-86,237,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2017-04-06,2016,3015,1610612737,400900555,4,11,27,1,"Pullup Bank shot","2PT Field Goal",10,"Boston Celtics",-89,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,2,0,32,0,"Pullup Jump shot","2PT Field Goal",21,"Memphis Grizzlies",159,149,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,1,1,54,1,"Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",-1,174,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,1,7,04,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-143,198,0,0.00,,0.00,0.00
"Aaron Gordon","Orlando Magic",2017-04-06,2016,3064290,1610612753,400900552,1,9,39,0,"Pullup Jump shot","2PT Field Goal",18,"Brooklyn Nets",-129,129,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-06,2016,4237,1610612764,400900554,1,5,54,1,"Pullup Jump shot","3PT Field Goal",24,"New York Knicks",205,126,0,0.00,,0.00,0.00
"AJ Hammons","Dallas Mavericks",2017-04-04,2016,2991178,1610612742,400900541,4,4,59,1,"Pullup Jump shot","2PT Field Goal",16,"Sacramento Kings",156,43,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2017-04-04,2016,6446,1610612761,400900535,1,4,23,1,"Pullup Jump shot","2PT Field Goal",19,"Indiana Pacers",9,193,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,1,3,13,0,"Pullup Jump shot","2PT Field Goal",18,"Portland Trail Blazers",-102,160,0,0.00,,0.00,0.00
"Michael Beasley","Milwaukee Bucks",2017-04-04,2016,3418,1610612749,400900537,3,3,34,0,"Pullup Jump shot","2PT Field Goal",12,"Oklahoma City Thunder",76,105,0,0.00,,0.00,0.00
"Wayne Selden","Memphis Grizzlies",2017-04-04,2016,,1610612763,400900539,4,2,01,0,"Pullup Jump shot","2PT Field Goal",18,"San Antonio Spurs",9,185,0,0.00,,0.00,0.00
"Timothe LuwawuCabarrot","Philadelphia 76ers",2017-04-06,2016,,1610612755,400900551,4,1,31,1,"Pullup Jump shot","2PT Field Goal",13,"Chicago Bulls",-12,134,0,0.00,,0.00,0.00
"Dennis Schroder","Atlanta Hawks",2017-04-06,2016,3032979,1610612737,400900555,3,3,49,1,"Pullup Jump shot","2PT Field Goal",16,"Boston Celtics",-165,11,0,0.00,,0.00,0.00
"Langston Galloway","Sacramento Kings",2017-04-04,2016,2530572,1610612758,400900541,4,5,48,1,"Pullup Jump shot","2PT Field Goal",20,"Dallas Mavericks",-55,195,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,3,4,40,0,"Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",-196,178,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-04,2016,4011,1610612750,400900540,1,4,32,1,"Pullup Jump shot","2PT Field Goal",20,"Golden State Warriors",1,200,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-06,2016,4251,1610612754,400900553,3,3,44,1,"Pullup Jump shot","2PT Field Goal",18,"Milwaukee Bucks",-66,178,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2017-04-06,2016,6637,1610612737,400900555,1,2,46,1,"Pullup Jump shot","2PT Field Goal",16,"Boston Celtics",-19,159,0,0.00,,0.00,0.00
"Ian Clark","Golden State Warriors",2017-04-04,2016,2489785,1610612744,400900540,2,7,06,0,"Pullup Jump shot","2PT Field Goal",19,"Minnesota Timberwolves",42,188,0,0.00,,0.00,0.00
"Jamal Murray","Denver Nuggets",2017-04-04,2016,3936299,1610612743,400900536,4,11,32,1,"Pullup Jump shot","2PT Field Goal",15,"New Orleans Pelicans",137,75,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2017-04-04,2016,6475,1610612744,400900540,2,1,42,1,"Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,23,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-06,2016,4237,1610612764,400900554,3,3,41,1,"Pullup Jump shot","3PT Field Goal",24,"New York Knicks",197,144,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2017-04-06,2016,2583639,1610612753,400900552,3,0,38,0,"Pullup Jump shot","2PT Field Goal",16,"Brooklyn Nets",0,160,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2017-04-04,2016,2993875,1610612750,400900540,2,8,58,1,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",-127,223,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-06,2016,4015,1610612754,400900553,3,0,19,1,"Pullup Jump shot","2PT Field Goal",6,"Milwaukee Bucks",-19,67,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,2,3,00,1,"Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",-48,159,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,1,8,14,1,"Pullup Jump shot","2PT Field Goal",19,"Portland Trail Blazers",46,188,0,0.00,,0.00,0.00
"Ian Clark","Golden State Warriors",2017-04-04,2016,2489785,1610612744,400900540,4,4,53,0,"Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",233,26,0,0.00,,0.00,0.00
"Jodie Meeks","Orlando Magic",2017-04-06,2016,4003,1610612753,400900552,4,10,43,0,"Pullup Jump shot","3PT Field Goal",26,"Brooklyn Nets",32,262,0,0.00,,0.00,0.00
"Spencer Dinwiddie","Brooklyn Nets",2017-04-04,2016,2580782,1610612751,400900532,4,6,37,0,"Pullup Jump shot","3PT Field Goal",32,"Philadelphia 76ers",-37,321,0,0.00,,0.00,0.00
